행정동,자치구,행정동코드,level_외출커뮤적은,level_이동횟수,level_배달식재료,level_독거비율,level_인프라,level_인구,delta_외출커뮤적은,delta_이동횟수,delta_배달식재료,delta_독거비율,infra_slope,infra_delta,infra_recent,전이확률
삼성2동,강남구,1123059,0.7364000076282989,-0.20847045809245573,-0.0839327923546566,0.6454606508899164,1.2620482956841332,0.1413547547963029,0.013081435646448262,0.19516036313997082,-0.00966121221531355,-0.07305417866271943,-0.011109234177433517,0.019161943028469405,2.384292614960882,0.7995
천호3동,강동구,1125063,1.1485021333984986,0.3937931293715515,0.3118463289523181,0.30527195524878176,0.5379120996412959,0.2562665386560696,0.6829654892269958,0.20547233640316012,0.06047040348125583,0.0626692656570589,0.034129809045876855,-0.07503312650751615,0.927417530513697,0.7728
미아동,강북구,1109070,0.7264985182124892,1.0302435732145447,0.39117164525241616,0.24039989590454452,0.09406688463312245,0.07620188367743808,0.7057201826173749,0.34427501742630456,0.2490153481587649,0.1406823038065216,0.05027662395170942,0.11038427245340572,0.653005372772756,0.7658
양재2동,서초구,1122067,0.7877887872025616,-0.2178508168730346,-0.02588806018224576,0.15141422014792455,1.4326129066970503,0.18307255381919146,-0.0339142702238727,0.1973797709653208,-0.0409223185635585,0.007730463377500919,-0.040774959800472695,0.034562533998945925,2.182773462906092,0.7292
대림3동,영등포구,1119072,1.0930928266524726,0.6630268252904006,-0.005326531702589021,0.2879480172733808,0.7280930422492896,0.28458930074882377,-0.13325008320670478,0.31029517323550226,0.2616445387226247,0.14029713912577968,0.04198887910417452,0.02148855470270518,0.9114281874119268,0.7267
상계2동,노원구,1111066,0.5747939015981782,0.13167066313205936,-0.014863219367555306,0.6500462221547254,1.2632010930589517,0.13552167914840785,-0.12548524243162698,0.20454191060369392,-0.010593184396073329,0.11155315727336325,-0.040830401929837674,0.0009308950608614911,1.595114506657083,0.7002
양재1동,서초구,1122066,0.546224767816581,-0.20910375806677114,-0.09097302917170103,0.48994439785602795,1.1757269006225102,0.340068482878802,-0.0323349943577121,0.05725355734537371,-0.07803257105770034,0.14579646749956954,0.02798728580430954,-0.004520268455589444,2.082708191017938,0.695
대림2동,영등포구,1119071,0.23134495779840517,0.907520252767941,0.4733224253734251,0.30063366861088664,0.5149870566685764,0.23389759735920038,0.5917672314521377,0.2626166571390448,-0.03566492410830468,0.15189924563182225,0.00659973363421675,0.015359936690100492,0.7828719441747597,0.6921
군자동,광진구,1105054,1.2604672450877168,0.9795256801431991,0.47523885424939327,0.2862586106328709,0.626918276714908,-0.00320853592836294,-0.10612072722464,-0.11900267935995411,0.2916368797190327,0.03184172493033132,0.09891649738309483,-0.04939665633391858,0.596143643774695,0.6774
대치4동,강남구,1123063,0.3860806860201377,0.10280107037129198,0.2207836439431955,0.040804497620889654,1.5444300698715243,-0.1175958360667429,-0.047309084331018714,0.1666522599276007,0.12956269931843775,-0.009144552107690957,0.12419798122496999,0.02190321255700465,1.7912252245876148,0.6742
공릉1동,노원구,1111079,0.5217797103964933,0.24381110135640974,-0.11355576726699178,0.2857340720204578,0.8049517871614917,0.41170491240104357,0.7042875486467339,0.1408507813247841,0.019940740367199613,-0.09524591222046101,0.028264909256296333,-0.1143841992100894,1.4516274663819295,0.6598
상봉2동,중랑구,1107060,0.8347435672141338,0.630554347343883,0.06386948949711221,0.22122829639645586,0.8315224071364916,-0.23442805163217822,-0.06306339304227299,0.30560736011836587,0.27715739991405347,0.13736951157342628,0.09539744420386745,0.0727027279853857,1.0997410030819765,0.6559
청룡동,관악구,1121080,1.1314422368348525,0.5356449416590539,0.1169413922362743,0.28451925230784253,0.7751278694774623,0.1129183372823901,-0.12969281409344563,0.3685095219082484,-0.03891792614369747,0.16438233762499532,0.0531824870054863,-0.00896850023961488,0.9061619472579784,0.6556
방학1동,도봉구,1110055,0.5164089763021456,0.24389575938664415,-0.0631247855364008,0.24929034788363033,0.6162095993885629,0.37567861290466714,0.8595325935017563,0.1885434203403591,0.019161534203002158,-0.0450180405636173,0.22289728962079075,0.1273374106706605,0.9163321864859247,0.6456
마장동,성동구,1104054,-0.26284955294132567,0.354694406482231,0.45077565404689585,0.520614359095605,0.8289894845097051,0.1549810822168685,-0.029634892292825305,-0.2284928006147167,0.34618626123259255,0.1544836951255688,0.28338366949588384,0.057809994734507444,1.5944444924051715,0.6452
수유1동,강북구,1109063,1.3864384224248993,1.1341283351390052,0.446153715618356,0.16490657711452889,-0.19055035513354632,0.025116372485467515,0.23066474223115085,0.09389572309972602,-0.01300890385681369,0.12970540203818912,0.026560280100543978,0.07807187829662332,0.5280307762779902,0.6017
종암동,성북구,1108084,0.44721778294374914,0.246911277018395,-0.040374246530378,0.3507140624326105,0.21112597412018894,0.3258545263676774,1.408165595803502,0.10723096851613195,0.20613094443920044,0.10595104274855371,-0.04502527661071093,0.1008730500960484,0.5990036694033513,0.5978
한강로동,용산구,1103073,0.6769462784042433,-0.1790530750235156,-0.0938864598496819,0.26087664699929985,1.332938420278485,-0.01420285079460357,-0.22330048783542103,0.19315363432182917,-0.016399146591822854,-0.03946444151011158,0.05011948197658476,-0.04392762994416467,2.088437436534825,0.5902
청담동,강남구,1123078,0.3528609985032929,-0.20986868742386552,-0.024401364265276046,-0.23883736824294396,1.6027373068109858,0.20891347679364478,-0.015736252248252345,0.013888035391490174,-0.11911362921359521,0.10284599688570172,0.02604382394824183,-0.03267926379088632,2.299843336135779,0.584
연희동,서대문구,1113076,0.00182294770307594,-0.18637039129151542,-0.0800625464637267,0.7409111988797484,0.7841743570229427,0.2879253099192576,0.04301320216331713,0.21913200004574265,0.34965065914237553,0.11183585691355753,0.05743370544068022,0.053526146493502395,1.5057858351208324,0.565
문래동,영등포구,1119076,0.7029002708232739,-0.03746984202139311,-0.06942533359322912,-0.3394983184288785,1.0998264721834456,0.3390639317165225,0.0005997924489713109,0.1580277066477206,-0.09188411704854614,0.07027731165208607,0.10065556199185009,0.0712966740185595,1.8727194571207866,0.5621
독산2동,금천구,1118053,0.97781696669037,1.0523602463288828,0.0038806334236454417,0.28615715278309767,-0.14455378930552665,0.24037482754259978,1.098875213862588,0.08951493628208212,0.10506145619561469,0.3485035843969201,0.07106649942156334,0.13964773126846508,-0.4859679722501469,0.5388
망원1동,마포구,1114069,0.34134287640432404,0.19529124964169384,0.2902079953933958,0.24055732558209933,1.0422741261428257,-0.27426805440480445,0.043291380245881785,0.20876804724718556,-0.02071326678817403,0.18358336643837644,0.08164295220092908,0.04318182538161241,1.3953705873559028,0.5357
은천동,관악구,1121078,0.7757642771452136,0.44538397487434095,-0.08352911714736783,0.34567476647718653,-0.019006202019803145,0.39635407128996514,0.8541750905110109,0.17104748896964353,-0.10584999161294034,0.15192936218901973,0.07735734304135641,0.09665723119869979,0.6204516123510394,0.5247
송중동,강북구,1109071,1.0516895237485964,0.15173250065145213,-0.08531876813595256,0.4001422372063149,0.5315711543901668,0.2813217231318062,-0.17846790763531525,0.2707863816640297,-0.020842242115518522,0.11294691786519008,0.16876810257814312,0.04777141586970847,0.8092197419423384,0.4785
화곡본동,강서구,1116055,0.85513625573121,0.11661971190573442,0.002080618696305567,0.26437789504931997,0.10709591320231127,0.36653357439689865,0.8979513597037214,0.07816201667388681,0.006531649613565827,0.13106625936081034,0.028239401988809153,0.0660550277299606,0.5746393358419363,0.4668
가락1동,송파구,1124066,0.34385904617434665,-0.23733047423883924,-0.08003424518430985,-0.44004865189426684,1.638567915939343,0.26719450243945725,-0.06834617613294097,0.14540895205854007,-0.11617058767128138,-0.1895245057065173,0.13600126155612585,-0.0605050032792098,1.935500841921148,0.4127
자양1동,광진구,1105064,0.5261483889406591,0.8859679585990478,0.024490777260593077,0.2920725298286534,0.3442962646328667,0.11032042091985507,-0.11350080890747186,0.33211317878227925,0.05813542686017803,0.001677128127500121,0.028627061451079048,0.03850496230685965,0.6414178982757397,0.3877
신원동,관악구,1121065,1.0560570079731326,1.2194156064861454,0.39834168378917895,0.2560455886586547,-0.09656934331382937,-0.05942268185362597,0.1461192110128725,0.07960042400553582,0.2985674969647934,0.09882088262202403,0.08492534085838736,0.10076895868076528,-0.4309162119215975,0.3833
신사동,관악구,1121068,0.8137408135633205,0.9876540050749227,0.01771053109354043,0.21026359556537422,0.039535016701105506,0.08120970270026628,0.4316764066264648,-0.1440846334286578,-0.003388498566839056,-0.07955639035461835,0.02998908331334178,-0.04472751004844331,0.4821847367341307,0.3089
압구정동,강남구,1123077,0.46739821221880523,-0.20195596870762486,-0.11505887888148252,-0.43441814052781413,1.2557167502433384,0.11933720530196526,-0.06570917325569355,-0.01548708530699487,-0.10775495007954333,-0.04296628889011121,0.042126902169668384,-0.034876202987400684,1.868125336072967,0.2905
구로5동,구로구,1117056,-0.20588968726713092,0.10415858191454216,-0.12439661033336652,0.11763338873974924,0.5498490118321486,0.32995505368740463,0.6240748129742683,0.08614967652456076,-0.02055802515827055,0.11685076484167718,0.06628146838861446,0.07884418440035502,0.9886662609233945,0.2858
노량진2동,동작구,1120052,0.038416686252797254,0.28411417207796247,0.23308134700260524,-0.08498123520189639,0.9555406919822013,-0.8507079798229147,-0.10657744887367104,0.24537284476465362,0.2550692282483807,0.014535482636472741,0.09559850154513139,-0.009403369321361583,1.466908268121553,0.2515
논현1동,강남구,1123052,0.6217471616489209,0.5611798367188857,-0.156990593207249,-0.10222716668608055,0.9437641839721392,-0.29185012199380583,-0.17990651649011133,0.21484031580484603,-0.16964759331421211,0.054109046316275146,-0.09696793840324673,-0.02621519290023015,1.1196621072765705,0.2431
연남동,마포구,1114071,0.12218670050375349,0.08125499217292448,0.18394274974270566,0.219233179659148,1.0300152682274943,-0.8377255762036994,-0.03888715106056813,0.09528847127311173,0.08589766666126242,-0.1309585712357376,0.039886369849666634,-0.14311384735111923,1.7258720626206014,0.2325
갈현1동,은평구,1112055,0.2933715761156931,0.06738177616025814,0.33564318597670834,0.10064364733648916,0.3916275583245974,-0.14610540031370794,0.627632110059694,0.15966919806398344,-0.038371694453878766,-0.1355572045910587,0.2128052603767438,0.007110098428474989,0.5341585502385706,0.2284
삼성1동,강남구,1123058,0.2474058361791493,-0.2146424863385768,0.0013946074657371094,-0.4550744692086722,1.4179694487176266,-0.4150873559913984,-0.0737773525614414,0.16962866193679368,-0.03762641915993534,-0.08580021146476671,-0.04543530075431043,0.008298601372720623,1.8337650174439795,0.2182
논현2동,강남구,1123053,0.18049137548754893,0.07236346842720029,-0.13187260737804485,0.02975963488769368,0.9357683046372971,-0.13746454687752108,-0.06920456263804733,0.08464448205711075,-0.17840424380209546,0.008907527346208845,0.1096480501960129,-0.016067662787189754,1.4246830866294389,0.2118
시흥1동,금천구,1118057,-0.43279664076195423,0.1220480888014237,-0.1488399285923824,-0.04986111321791,0.6266082291548781,0.3179542550695079,0.6662863870754492,0.04023420016399831,-0.008398315602527214,0.08680947841403477,-0.06383318909321328,0.03492690941010806,1.1075685399388235,0.2094
망우본동,중랑구,1107073,-0.5950910052926028,0.09301807074555228,-0.09664055098584055,-0.2418527207532533,0.5375013391398686,0.28078494437445795,0.9443310933203621,0.18039855635168492,0.3235876067962124,0.06571802910055864,0.08394206071135532,-0.24149729240948045,0.8576266189344206,0.1922
신사동,강남구,1123051,0.4234101613098387,-0.1832499039602863,-0.05510383885271387,-0.300793860127252,1.2578977942099698,-0.7914507108596723,-0.05064497494300819,0.016933770264698153,-0.11011690303543661,-0.07171588447038671,-0.009629705911086287,-0.005759023912422641,2.064689850736825,0.1911
노량진1동,동작구,1120072,0.586838405279718,-0.4039058716082952,-0.04627504239883803,-0.4051469956060751,0.34364226081374627,0.30254527615095933,0.5976095998228861,0.11015850353561005,0.31713477155252146,-0.08741069441508331,0.11405405281211478,0.027487234781674894,0.7171500833969464,0.1895
삼전동,송파구,1124064,0.6091860403002994,-0.45067243897427456,-0.02933914298215964,0.23242558312750852,0.420289863299582,0.006523730230537986,0.3600892015360224,0.17933017995567294,-0.12252315076515592,0.12984171597995092,-0.018813955340840006,-0.04860647587831398,0.86712061199422,0.1835
행운동,관악구,1121057,0.6148461964188101,-0.3075950453433942,-0.07032319172449732,0.1798963667447776,0.036524398431151454,0.013337105505413699,0.942684593153636,0.08266765409099505,-0.01547757590340899,0.08651233060410207,0.0028859695330796585,-0.10161323570037752,0.6321200598067476,0.1779
석관동,성북구,1108085,-0.10952276236061097,0.360084740373778,-0.07470098560421075,0.07350600510562924,0.45948151956540817,0.24344116016297565,0.1451431888116572,0.09876465298010423,-0.03377559589855204,0.17029453653344032,-0.03339926910050605,-0.035916958719304594,0.7647400522751568,0.1681
화곡6동,강서구,1116061,0.6352673025182416,-0.2875488578540659,-0.06476378080237252,0.13425960159509576,0.48184682174335675,0.06259631453820816,-0.09826665883973892,0.1722137401330907,0.29095104716556763,0.04484525121487403,-0.01810808111400493,-0.04266571827568114,0.6598006881081503,0.1602
구의1동,광진구,1105060,0.7748664466883863,0.07966900105212463,-0.11895875802965418,0.1444517123899628,0.4749729464322508,-0.06665220294133063,-0.1449415607749075,0.26637298585025804,-0.04184018561361726,-0.10093791717093388,-0.048793573968521145,-0.0032658398985162228,0.7364681085449758,0.1576
서초1동,서초구,1122051,-0.08789891059062832,-0.25667060885483767,-0.0459120744605346,0.41954459905293223,0.7758684890694129,-0.17494949713626443,-0.0974149098974356,0.20126406305226982,-0.03298683395794302,-0.20322890963488918,-0.0031994634440675063,0.015038874137931485,1.4015556704709142,0.1523
혜화동,종로구,1101073,1.022635774743046,0.7629496019475114,0.43339377618588903,0.2357978865182958,0.24203700137428058,-0.6548117926311436,-0.17235459026385125,-0.36128940669539333,-0.05896536411030112,-0.020906997332739406,-0.006759779340028346,-0.014173729258677138,0.4838209567154489,0.1498
장위2동,성북구,1108077,1.0249284257805444,0.8459744772298399,0.2853586318015258,0.1434129834664612,-0.18546429832965727,-0.012364596128174558,0.7598633404452518,-0.27872768007405097,-0.10960798888724074,0.025311581371063794,0.029036286938710586,0.011376090138384932,-0.6766038891762414,0.1462
도봉1동,도봉구,1110064,0.6113531677493669,0.33868070924633503,0.4412057473644423,0.12103465209830636,-0.19126894684378792,0.12715487177854173,-0.15395161524634607,0.10234743837547142,-0.012044496783722282,0.07599696239641858,-0.035211334471669645,-0.0013315336487824446,0.43587065505247125,0.1459
상암동,마포구,1114074,-0.13776645381346037,-0.27592630932418905,-0.05406229480058041,0.21544717786900333,0.7098085813978424,0.0774986569723755,-0.05998248869149707,0.019506898522138275,-0.121875406533051,0.06920480407631001,0.002953032225989213,-0.01129394744280892,1.4018467344924854,0.1428
성내3동,강동구,1125067,0.3613565465879759,0.04810869587971703,-0.08464156750881506,0.019863989879616434,0.721864811386823,0.07036853394702686,-0.4524848809198532,0.20815404491620038,-0.0567505905623572,0.011533744216693103,-0.005395463407679249,0.0028350573423856053,0.9743358012034782,0.1409
서초3동,서초구,1122053,-0.19967024747831197,-0.19222564325069535,-0.0930686067138652,-0.23689240003669068,0.9560756246232205,0.2121549551956239,-0.3976512041637831,0.13552023415572725,-0.06271430680021442,0.09087142581219226,0.1343688897092984,0.03219918174779565,1.4086525697079624,0.1371
송파1동,송파구,1124061,0.09007423157672234,-0.39637150993305037,-0.08470636509643133,0.007039401942960755,0.6457977124006138,0.06398464651314083,0.22149050161346218,0.06086569165788018,-0.05615476535672602,0.015656158284954563,0.00559284598015261,-0.060577303954741285,1.271894817715498,0.1367
구로3동,구로구,1117054,-0.3424396178968161,0.2691541146060673,0.0007516317191252741,0.011256799820788213,0.6629317175094754,-0.07589619237841154,-0.1220233312042235,-0.38114789634195584,0.3215617255209848,0.053642922120672766,-0.015078440868434519,0.015315594851535188,1.302234380933446,0.1271
장안2동,동대문구,1106088,-0.044092090795745206,0.25051343733096226,-0.09272678105408734,0.20459377038769072,0.5964688021877171,0.23874756158812824,-0.17519193785609152,0.1914005828694975,-0.04504730279115577,-0.16679603981831198,-0.05358314830348574,-0.05864762090137834,0.8452838671167886,0.126
불광2동,은평구,1112072,0.5876024768343733,0.22849005616134138,0.007846136356418126,0.2239493272548824,-0.28240870580516875,0.24366157056990376,0.9887993047881058,0.04675658899225976,-0.0032816132742303104,0.27279950006267173,0.03633733519229433,-0.07457106529419659,-0.5883269052606714,0.1257
청량리동,동대문구,1106080,0.3045277555646884,0.7310270300775183,0.4072224221571212,0.20147246169273633,-0.08638306834284123,0.08869092339695517,-0.3853121961343044,-0.006181243749585903,-0.011900888483826396,0.07687572016440307,0.01803820504370285,-0.006588165448660226,0.34131719502493907,0.1241
성산2동,마포구,1114073,0.832160996089248,-0.39963374990660844,-0.07149967455350298,-0.29616626748016517,0.023024571648818527,0.29254477839664467,0.6901747988235771,0.05588585012746365,0.21392231001066692,-0.08252021315226372,0.020597026787469434,-0.10063897751547132,0.49268376666085345,0.1238
당산1동,영등포구,1119055,0.8032258321500519,0.33496447425706405,-0.1294345757879363,0.04768535227154214,0.46671458970481,-0.32000853459119316,-0.036507976813466465,-0.3665141468686607,-0.04270953918912164,-0.09408004188033015,-0.007053000066407543,-0.06174627364542247,1.004892197936129,0.1163
합정동,마포구,1114068,-0.07965570396670346,0.03449635271229826,0.04437393477949215,0.25556279186108327,0.9563432173104685,-0.7898353300707098,-0.10839049250830916,0.099659451407241,-0.13841545146226766,0.0686433260430551,0.004802870426415245,-0.008187062219428646,1.247717580153755,0.115
대치2동,강남구,1123079,0.5089397663028891,-0.292069387614162,-0.07851690951112046,-0.4945150984292404,0.8368733958267456,0.27450117202456403,0.009765658278093328,0.010739353389400377,-0.07502059572452373,-0.12136440894987824,-0.1760079599005929,0.037970575867116725,1.1217284140082424,0.1126
방이2동,송파구,1124058,-0.5805505208304029,0.04958631207027588,-0.12323664313990278,-0.053946389171730565,0.5841447094145155,-0.11089323835932745,0.6805383555814688,0.171240173760792,-0.03529502046500357,0.07557572342695829,0.00031331029740738975,-0.09960545251751478,0.9895303321675821,0.1111
장안1동,동대문구,1106087,-0.45075124966541724,0.6255213478883423,-0.1382587804459601,0.22487415607989766,0.5300214748880678,0.1973460069228402,-0.34355215526155103,0.07762960957714185,-0.012060053745450784,-0.060279220158211966,-0.0010530501279831534,-0.04886072968047304,0.913028543655742,0.1078
길동,강동구,1125074,-1.0655238683140147,0.036745992803471454,-0.018809040355018826,0.04419392677246485,0.8295633480130143,0.22873548182271064,0.042867222999265396,0.17080010741245777,-0.023398159370039466,0.06705448203311769,-0.1306120199976633,-0.0027757032582994452,1.2691218665494528,0.1016
신정4동,양천구,1115072,-0.31900476798141797,0.08952066156863833,-0.13255210435495157,-0.008697117249294034,0.5946624586897267,0.2662727944262802,0.005006957823632804,0.17280683623059942,-0.0615150760816403,-0.08611702840551239,-0.07700448288079478,0.01060997313781784,0.9604666333594231,0.0986
성수1가2동,성동구,1104066,0.3916210504320912,0.36582371621657206,-0.10076322582694143,0.16506664291100387,0.6219236042702534,-0.39217926880639753,-0.09826582535031433,-0.4130435713989373,-0.11225951982486422,-0.09091541369513198,0.0504509732921367,-0.053860771269992676,1.0694247480372974,0.0976
청파동,용산구,1103071,0.3371135205407456,0.5772828584941628,0.37167256468533116,0.15928431007821223,-0.048452779771960136,-0.2288034661993978,-0.10666423521738058,-0.3808418473668824,0.2174833499409613,0.07679676107502927,-0.015159760509413395,-0.005365973058415225,0.43997202600000823,0.0968
삼선동,성북구,1108082,0.2402533014025691,0.28251890347726116,-0.0005959991776705218,0.07097423563931571,0.17226762381343538,-0.08689058433903045,0.060285132008065144,-0.4232813617722323,0.31012935554923227,0.10449418969101369,-0.060311088255079165,0.018921168050850794,0.6894726173063853,0.0954
독산4동,금천구,1118055,1.1173650444959402,0.8044159761250238,0.20849296760867642,0.32103081229750957,-0.2670109247599642,0.10720871507357536,-0.2619203303080577,-0.22718544746778183,0.08760435959932095,0.06790310373256192,-0.002487234895699554,0.007451393264330707,-0.603904616086198,0.0938
사당1동,동작구,1120063,-0.15359195066846418,0.021758772056928877,0.04980798886342484,0.26328519509024134,0.4582931680599054,-0.09180107903072877,-0.1130701526570522,0.17936528543529465,-0.1081834045346877,0.09003643434528337,-0.006847615596337031,-0.009176217537868528,0.7643413770718163,0.0925
시흥4동,금천구,1118060,0.8511191978513832,0.21979496424770167,0.368573709503539,0.2590147273089807,-0.29613136145473534,0.07422362486838606,0.20491442697988763,0.0929818505170456,-0.07733669667788333,0.11151377374438944,0.08147123238391725,0.10377325664177832,-0.6653685628285656,0.0912
잠실본동,송파구,1124071,-0.5449873494689843,-0.19421121247396983,-0.08963908821524595,-0.012488864560934058,0.7521141080714854,0.08526368986341742,0.024981556454773814,0.1705654328244122,-0.1595625570258047,-0.05963387461586181,0.0016893364347552297,-0.06599474246721836,1.3840155836998398,0.0882
가락본동,송파구,1124065,-0.5130701631497625,-0.12643757110057494,-0.06707590278750261,-0.11470112428114897,0.7914619617814133,0.20423972128666082,-0.3188139372801968,0.1695503727781591,-0.019709522486854973,-0.049410291432397016,-0.14918300327534056,-0.04581455341066191,1.5152389590580018,0.087
면목3·8동,중랑구,1107072,0.5534731504863598,0.6467585052430479,0.11348156075967628,0.05014575860780447,0.2539251600220434,0.17066212437355577,-0.48834427990019125,-0.35799051989941083,-0.04066599881097486,0.023480342998174194,-0.10027508654511907,-0.059269696798051684,0.5066273091652348,0.0866
녹번동,은평구,1112051,0.6827071633220697,0.027445879079163363,-0.09021867331182488,0.05272798887840985,0.05262962727347827,0.1299470054998536,-0.2783008688753503,0.07775725825211888,0.00026044708537388724,-0.0365602407987471,0.18653213883778652,0.027831267450749927,0.41269436855260283,0.0846
전농1동,동대문구,1106083,0.04149119474698204,0.6604797732922306,-0.014084330568928157,0.1183174730287235,0.23660284724612615,0.2328432032199741,-0.1289373951568008,-0.30311225138161474,-0.07185091060830498,-0.05927524662884723,0.02155915789313302,-0.02446582258126568,0.4512294993921418,0.0782
난곡동,관악구,1121081,0.4832417407980156,0.11182727310601562,0.02973022519394969,0.22753104671064117,-0.26982939667691036,0.2014654090738373,1.056577708469485,0.053245563977045024,-0.13670153032041366,-0.09903956940182768,0.009574795603450653,0.10477510250297041,-0.630335796861056,0.0769
한남동,용산구,1103074,0.42780981053323536,-0.2584295629581058,-0.09187327269430769,-0.11738859526198928,0.8637191989653831,-0.28214691020341065,-0.39572175368794643,0.05302742070188206,-0.03224459069565462,0.03657700502675404,-0.09084509150977241,-0.04781266600703659,1.0642980160647555,0.076
송천동,강북구,1109072,0.24241413493083533,0.6810595799505965,-0.038223088973392334,0.07149601681337384,0.09512717584572619,0.17130842124625384,-0.4548942058269813,-0.1740175183495517,0.22477678467945794,-0.05727495941339625,0.026865059921668436,0.025442176940322473,0.3119839072726558,0.0758
독산3동,금천구,1118054,-0.4718185669855223,0.4096270009895567,-0.08324152380675867,0.09842419254091848,0.3410947495410601,0.2514552251410407,0.6842510387925299,-0.5000813926130332,-0.23090725553244515,0.05340126233993869,-0.02206927932613338,0.07337398093096424,0.4931578848549686,0.0737
가리봉동,구로구,1117070,-0.07190417512157261,0.568127613849768,0.2792268245378039,0.2238817949262825,-0.18095557311260874,0.14004766440786923,0.8934894304925051,-0.29504957191561526,0.144953938898815,-0.036196516822749276,-0.10499021921022184,0.07423669042929502,-0.5461453779817285,0.0732
여의동,영등포구,1119054,-0.9747068046897411,-0.19974683057577947,-0.08253067337160357,-0.19063468185362015,0.8477015576575174,0.2958295079865449,0.21455151196027805,0.15378293618688876,-0.12897571232113053,-0.03886508107439693,0.09115585748272508,-0.087777413782158,1.1826306553638224,0.0728
서원동,관악구,1121064,0.10478923406400589,0.9643269729966127,-0.09684017587355724,0.22133600134354675,-0.21622436696993272,-0.1622475683456832,-0.006977384013030972,0.06743967351241073,-0.03782903350883899,-0.09938077481861537,-0.04698393964317632,0.026302997701649018,0.3522259970967162,0.0719
대조동,은평구,1112058,-0.17816036850619013,0.30398665257767343,-0.018065689434060263,-0.27861511654455084,0.26375350128672564,0.07883676398443694,0.5205961748136115,-0.4859262686486825,-0.019330324721605355,0.11301373221607537,-0.03597378798967907,0.038867381637237484,0.7486170976819623,0.0707
도림동,영등포구,1119075,0.7345499741548656,0.21625235709202234,0.1503341754178472,0.2255229773591812,-0.3272038233523308,0.04933203999765659,0.7609307137982331,0.09130335408386023,-0.11534473966907748,0.02580256786675345,0.027309719214236677,-0.10142975223220145,-0.7194402250866908,0.0685
면목2동,중랑구,1107052,0.2433873642551471,0.6716178662927414,-0.005398455594012306,0.12596685581777567,-0.06645162196782083,0.18511298241987414,-0.2820696235845171,-0.12832394409865103,-0.11729995017144462,0.09878908518333153,-0.07649254285229115,-0.0430653781680246,0.3934608731084662,0.0674
반포1동,서초구,1122057,-0.16340917481918266,-0.29867326337271044,-0.04930240177396226,0.3403224864927156,0.495247611626004,0.1519795631502554,-0.39906214484678587,0.18448559077590443,-0.06818151957274714,0.0013354850711435043,0.02489219550337702,0.029689366865423623,0.6995406478274678,0.0643
방화1동,강서구,1116070,0.447984780867099,-0.30151519649829844,-0.10473975761934355,-0.4383961650858766,0.5628994070722673,0.22536288719813743,-0.15287440255935142,0.11816911205531039,-0.055185240203980405,-0.1050375344361274,-0.006862429430641537,-0.013598370370092016,0.7224032287157214,0.0613
갈현2동,은평구,1112056,0.7799574447435366,-0.2952868267074106,0.2458299943351569,0.059551837195530276,-0.030721872495671747,0.11388830298920563,-0.1329349523237465,0.07706590264011792,-0.14483155092628758,0.040989434610680546,-0.024701569441721326,-0.06290997038869026,0.26353279764932924,0.0608
등촌3동,강서구,1116054,0.4056705298407413,0.015695898718957036,-0.08870026506897419,0.03546355199503013,0.06459816106529148,0.24939147875931256,-0.21128010082583834,-0.15123778316038683,0.17442466239997043,-0.08917973500539293,0.006374383675904734,0.02866564613047749,0.4424933224249695,0.0604
석촌동,송파구,1124063,-0.914620196396614,0.00938264974970189,-0.10392631824659089,-0.054224484422076245,0.7055068877898144,0.183530876110597,-0.10881649799247091,0.17280683623059942,-0.023398159370039466,-0.0666752727649865,-0.09673352562756352,0.022495674631032008,1.1407080516008425,0.0595
왕십리도선동,성동구,1104071,0.09097112668332794,0.14349718109222034,-0.08473853702807159,0.1058030293910472,0.6122109683907357,-0.05761346901219269,-0.12876533008445132,-0.31924008323058617,-0.11820687507753241,-0.041740771590131745,0.0952999494206052,-0.03113107813778024,0.5948115949288159,0.0592
방학2동,도봉구,1110056,0.9335051844718316,0.5052249993659746,0.29202317845162457,0.2949496476513703,-0.34993415962562247,-0.013316229826902412,-0.2382999481330508,0.2058072034592184,-0.1028828675980625,0.02260552486130619,-0.04518852373623027,0.006017967959857413,-0.6633917142567041,0.0584
시흥5동,금천구,1118061,0.7101668505831554,0.7822831946642466,-0.099073406859863,0.18166494358402213,-0.23678658994284424,0.023804597728687902,0.1190133314748852,-0.2340990348733802,-0.022155950029647015,0.10540627366292231,0.025826209439354198,0.05063710463883047,-0.5811742793525763,0.0572
성내2동,강동구,1125066,0.29512512909172395,0.5935993386447462,0.12699029034379364,0.22526863482933435,0.16371139276798308,0.06625111230959349,-0.42457431334106677,-0.38859351798209846,-0.06159152890036838,-0.021314321937420142,-0.004271471538904711,-0.005491919025241456,0.2501649474083054,0.0567
중화2동,중랑구,1107062,-0.24768021959973743,0.7757861363285667,-0.001990645830834733,0.18722266776195498,0.0777819693499146,0.12225181449117284,-0.21525811689662697,-0.18733967528439974,-0.04341018297668104,0.09009415824651544,-0.056135563710393584,-0.05283090016257764,0.33370711330234437,0.0549
성수2가1동,성동구,1104067,0.6206125845372134,0.5576710864376082,-0.1148485907937661,0.2128742264041394,0.05054255126337446,-0.06127376604875444,-0.42105921454254336,-0.4851925115211089,-0.12579664021152756,0.07327719462570824,0.0049688674244783276,0.0030316502615938823,0.4492401298233386,0.054
