행정동코드,자치구,행정동,adm_cd8,level_외출커뮤적은,level_이동횟수,level_배달식재료,level_독거비율,level_인프라,level_인구,delta_외출커뮤적은,delta_이동횟수,delta_배달식재료,delta_독거비율,adm_cd8_str,infra_slope,infra_delta,infra_recent,dep_2022,dep_2023,dep_2024,dep_2025,dep_slope_annual,label_slope,label_entry
1112056,은평구,갈현2동,11380552,20.364108567477885,26.11111111111111,1.2293055555555554,0.12207508291810798,713.9375,3058.7433333333333,-0.4315504682891067,-10.502222222222223,-0.2319444444444445,0.01085081644799929,11380552,-5.969117647058823,-75.25,656.0,45.8,53.9,49.7,51.7,1.350000000000002,1,0.0
1112057,은평구,구산동,11380560,26.44104936300979,26.4625,1.67,0.08758289225025323,419.25,4052.0543749999997,0.9012346073137572,-10.58722222222222,0.0,0.004141453543593285,11380560,-4.791176470588235,-57.0,370.0,47.4,59.5,46.6,50.8,-0.2700000000000003,0,0.0
1112058,은평구,대조동,11380570,26.19247234836223,24.23847222222222,1.4148611111111111,0.18014182419357105,1035.5,3112.71875,4.061166414386644,-8.53638888888889,-0.41749999999999976,0.0017328075709132917,11380570,-5.311764705882353,-59.5,986.0,60.2,65.4,61.1,58.3,-1.0000000000000022,0,0.0
1112059,은평구,응암1동,11380580,18.99074780045072,26.10472222222222,1.577222222222222,0.13489681049235497,642.875,3122.957291666667,0.8973932879874589,-10.403333333333336,0.09277777777777763,0.0002065320892233602,11380580,-1.9794117647058824,-26.0,599.0,47.3,60.7,52.1,53.9,1.1200000000000003,0,0.0
1112060,은평구,응암2동,11380590,11.608496840869144,26.827083333333334,1.5076388888888888,0.0848586726531467,356.125,2362.395625,1.5374507627061575,-10.370833333333337,0.2319444444444443,0.0019073136668558283,11380590,-3.4823529411764707,-42.0,315.0,34.4,50.0,43.5,41.8,1.5699999999999996,1,0.0
1112065,은평구,신사1동,11380631,17.40367507564592,26.029027777777777,1.5772222222222223,0.09950118562066773,492.375,2937.8897916666665,0.43709429315260095,-10.450277777777782,0.18555555555555547,0.0009446541896842159,11380631,-2.458823529411765,-30.25,471.0,42.6,57.0,49.9,46.7,0.5200000000000002,0,0.0
1112066,은평구,신사2동,11380632,11.424916263068695,26.74861111111111,1.3452777777777776,0.10738554666482636,251.25,2421.060625,2.457945251640391,-11.08055555555556,-0.09277777777777785,0.00579653019903463,11380632,-2.85,-36.5,223.0,32.4,44.3,35.4,37.9,0.7600000000000001,0,0.0
1112067,은평구,증산동,11380640,8.974213786555017,26.76027777777778,1.577222222222222,0.10248592085550826,334.0,2232.1939583333333,-3.202872017554479,-9.812222222222221,-0.09277777777777763,0.004408872225622265,11380640,-5.902941176470589,-69.5,286.0,38.8,46.6,31.7,37.3,-1.9400000000000002,0,0.0
1112068,은평구,수색동,11380650,9.94309655397268,27.799722222222222,0.9277777777777777,0.10566526420453688,257.5625,2168.9064583333334,-4.476193107945361,-11.292222222222222,-0.09277777777777785,0.005160670784812943,11380650,0.8014705882352942,9.25,246.0,25.1,34.9,31.3,36.2,2.9700000000000006,1,0.0
1112071,은평구,진관동,11380690,16.584335307916913,29.392361111111114,1.67,0.06741865643285631,767.625,5259.969375,1.499662717499504,-11.751944444444447,0.0,0.005972433764432378,11380690,-5.605882352941176,-65.5,717.0,42.1,56.0,48.3,50.7,1.81,1,0.0
1112072,은평구,불광2동,11380530,24.544598597465054,24.378333333333334,1.3220833333333333,0.16569783150416062,561.3125,3266.417708333333,7.659691693958788,-9.685000000000002,0.046388888888889035,0.013899511081740562,11380530,-1.3897058823529411,-17.5,541.0,47.4,63.0,54.5,53.3,0.9199999999999996,0,0.0
1112073,은평구,응암3동,11380600,26.914935356159212,23.42597222222222,1.3220833333333333,0.20238366315976042,861.9375,2885.757291666667,-3.017092934540649,-9.235833333333336,-0.2319444444444443,0.006150022838238706,11380600,-3.263235294117647,-42.75,821.0,59.5,65.0,58.3,60.1,-0.4899999999999999,0,0.0
1112074,은평구,역촌동,11380625,30.30448917093584,25.34041666666667,1.6468055555555554,0.10346971942592252,1001.5,4825.7820833333335,6.903243880350537,-10.063055555555561,0.046388888888889035,0.005590821595772788,11380625,-6.523529411764706,-78.75,931.0,55.6,70.8,66.7,63.9,2.0799999999999996,1,1.0
1113052,서대문구,천연동,11410520,12.490276273169325,25.958055555555557,1.4844444444444445,0.12215910686305617,324.125,1975.8652083333334,1.0233363425502358,-10.092222222222226,0.0,0.0015704354101687412,11410520,-0.7411764705882353,-7.0,315.0,38.2,50.0,41.4,42.4,0.3999999999999986,0,0.0
1113062,서대문구,홍제1동,11410620,13.09840855585264,25.904305555555553,1.5540277777777778,0.1173352651682451,348.0,2631.5129166666666,-0.19903933392750162,-10.32416666666666,-0.13916666666666644,-0.0007054347384466558,11410620,-1.8529411764705883,-21.75,324.0,41.2,50.4,44.4,42.2,-0.3,0,0.0
1113064,서대문구,홍제3동,11410640,22.443334632637296,25.769583333333333,1.46125,0.11091129398841537,490.3125,2170.3752083333334,0.3549974013920796,-10.185277777777777,0.4175,0.0029067106849200025,11410640,-0.8955882352941177,-14.0,472.0,42.4,59.9,45.1,45.2,-0.6399999999999985,0,0.0
1113065,서대문구,홍제2동,11410655,8.21826835104784,26.72513888888889,1.04375,0.10923518739602328,182.875,1672.72875,0.5295744090154315,-10.908055555555556,0.23194444444444462,0.002351184851739671,11410655,-0.9029411764705882,-12.25,165.0,22.0,37.8,32.2,30.6,2.020000000000001,1,0.0
1113066,서대문구,홍은1동,11410660,14.493172081678317,26.33763888888889,1.5540277777777778,0.10652701274618115,368.25,2826.487916666667,0.5819891699766995,-10.59194444444444,-0.046388888888889035,0.004677257511621999,11410660,-1.9794117647058824,-23.25,336.0,40.2,51.7,43.2,45.9,0.8599999999999988,0,0.0
1113068,서대문구,홍은2동,11410685,14.050041002028177,26.12402777777778,1.2756944444444445,0.1085192860568909,409.3125,3208.9045833333334,-1.7511931151674656,-10.427500000000002,-0.4175000000000002,0.003267405139936147,11410685,-1.8779411764705882,-23.25,378.0,40.3,45.1,37.0,46.8,1.14,0,0.0
1113069,서대문구,남가좌1동,11410690,0.7245486745074026,27.55527777777778,1.1597222222222223,0.08487401773610154,301.75,1079.7464583333333,-0.2363195712370273,-10.093888888888891,-0.09277777777777785,-0.005854355686591303,11410690,1.0294117647058822,13.5,299.0,,,,34.8,,0,
1113070,서대문구,남가좌2동,11410700,17.508774586860397,25.78222222222222,1.5540277777777778,0.10174954384967601,599.0625,3069.316875,5.071339715168097,-10.089444444444446,-0.046388888888889035,0.008625644046517028,11410700,-2.3455882352941178,-27.25,568.0,44.7,58.0,53.2,47.1,0.23999999999999985,0,0.0
1113071,서대문구,북가좌1동,11410710,4.25423822577541,28.03277777777778,1.4380555555555556,0.07396009447260492,183.0,1743.3677083333332,-0.9623653404397099,-10.760555555555559,-0.09277777777777785,0.002225607507842009,11410710,-1.9147058823529413,-23.0,164.0,26.0,36.0,27.1,33.8,1.4499999999999993,1,0.0
1113072,서대문구,북가좌2동,11410720,30.87167402794848,25.291666666666664,1.67,0.09477232974066838,583.1875,3839.0797916666666,2.2216519441030407,-9.72111111111111,0.0,0.007818830683945219,11410720,-1.9838235294117648,-24.75,560.0,53.3,65.4,57.5,53.3,-0.7900000000000006,0,0.0
1113073,서대문구,충현동,11410565,10.14131595860069,25.413055555555555,1.6468055555555554,0.11671366057386721,658.75,2138.0204166666667,1.594034749465287,-9.523333333333333,-0.046388888888889035,0.008491041092077017,11410565,-2.5352941176470587,-31.25,619.0,45.5,56.4,47.5,50.8,0.6999999999999993,0,0.0
1113074,서대문구,북아현동,11410555,4.857018016450026,24.64847222222222,1.6004166666666666,0.143495962268943,295.0,1359.515625,1.3887417448777253,-9.584722222222219,-0.04638888888888859,-0.006537102209099227,11410555,-1.7352941176470589,-19.0,271.0,,,37.6,43.0,5.399999999999999,1,
1113075,서대문구,신촌동,11410585,16.85710892195761,22.281527777777775,1.2061111111111111,0.18977761204714266,1864.1875,1355.2904166666667,-3.0069956216929956,-8.758611111111112,0.0,-0.007508589756202361,11410585,-7.7632352941176475,-86.5,1779.0,,,,60.0,,0,
1113076,서대문구,연희동,11410615,33.651952968439424,26.06888888888889,1.6004166666666666,0.10182496120746685,977.9375,3713.876875,2.249427396454493,-10.329444444444448,0.13916666666666666,0.0071096007577842735,11410615,-2.151470588235294,-26.75,954.0,55.6,70.3,56.9,60.4,0.09999999999999928,0,1.0
1114059,마포구,용강동,11440590,12.23881228118443,25.460694444444442,1.5772222222222223,0.11595179584175067,715.875,1972.45875,1.6423754376311361,-9.384166666666669,0.0,-0.001681732040365494,11440590,-3.447058823529412,-42.75,689.0,46.1,56.9,50.4,51.5,0.9699999999999995,0,0.0
1114060,마포구,대흥동,11440600,12.451167721346167,24.34986111111111,1.368472222222222,0.18988570903993635,632.0,1588.9108333333334,0.3154423350854483,-9.204722222222223,0.04638888888888881,-0.0018605516223453578,11440600,0.638235294117647,5.25,634.0,,,54.5,54.0,-0.5,0,
1114061,마포구,염리동,11440610,9.51597633069735,25.342916666666667,1.0901388888888888,0.11495547075164654,380.375,1713.70125,2.554714005271965,-10.07805555555555,-0.32472222222222225,0.01279368519215704,11440610,-0.2411764705882353,-3.75,370.0,34.3,42.3,39.5,39.2,1.190000000000002,0,0.0
1114063,마포구,신수동,11440630,6.82419268071415,26.07986111111111,1.5772222222222223,0.08719406096767263,462.3125,2091.09875,-0.7217186947616323,-9.7275,0.18555555555555547,0.00019150098546989736,11440630,-0.6279411764705882,-4.0,446.0,36.9,50.4,44.2,45.9,2.0800000000000005,1,0.0
1114066,마포구,서교동,11440660,37.13138335817339,23.34513888888889,1.5308333333333333,0.1478799826211914,4092.25,2196.8960416666664,1.0572332836532183,-8.92361111111111,-0.09277777777777785,-0.004233887141048193,11440660,14.55,166.0,4016.0,74.5,83.6,78.1,74.7,-0.48999999999999916,0,0.0
1114068,마포구,합정동,11440680,12.601778167483399,25.36277777777778,1.2756944444444445,0.11001243982067002,1048.75,1640.4283333333333,1.1825547761443111,-9.75611111111111,-0.13916666666666666,0.0015522334926001136,11440680,-0.8411764705882353,-10.25,1026.0,45.1,54.5,46.5,47.9,0.03999999999999915,0,0.0
1114069,마포구,망원1동,11440690,15.558703305770823,24.618472222222223,0.835,0.11585744274249153,1037.5,1998.6297916666665,2.6670378329027997,-10.392499999999995,-0.2783333333333333,0.003953165010653653,11440690,-3.4323529411764704,-34.25,1000.0,41.3,50.3,45.8,58.6,4.740000000000001,1,1.0
1114070,마포구,망원2동,11440700,11.685739560498163,24.582083333333333,0.7654166666666665,0.08594249884945285,589.625,1837.7491666666667,0.6201875456703387,-9.224166666666669,-0.6030555555555555,0.0028040018075880663,11440700,-3.211764705882353,-38.5,562.0,36.7,38.3,37.6,43.1,1.85,1,0.0
1114071,마포구,연남동,11440710,14.461190750399187,24.283194444444447,0.8581944444444445,0.11454953270360595,1380.5625,1599.6910416666667,2.770951832534962,-9.635833333333334,-0.5102777777777777,0.0001672162406192168,11440710,3.751470588235294,49.25,1363.0,45.4,50.2,45.7,49.0,0.6300000000000004,0,0.0
1114072,마포구,성산1동,11440720,11.841802440153593,24.661527777777778,0.9509722222222223,0.11415950149229345,498.8125,1968.1827083333335,-0.7091604358627439,-9.72583333333333,-0.4175000000000001,0.004313437320263347,11440720,-0.33676470588235297,-5.75,473.0,37.7,42.5,39.4,44.5,1.729999999999999,1,0.0
1114073,마포구,성산2동,11440730,21.28816477818502,26.19847222222222,1.5540277777777778,0.09308313393007783,704.375,3599.835833333333,4.985337110296626,-9.784166666666664,0.13916666666666644,0.0007396917015386612,11440730,-1.2,-15.5,678.0,45.8,61.0,52.3,49.7,0.30000000000000143,0,0.0
1114074,마포구,상암동,11440740,9.986556303129703,27.939305555555556,1.5540277777777778,0.09419548881589951,1004.9375,2960.9275,-0.5614459395927387,-11.229166666666668,-0.13916666666666644,0.0017366403417444776,11440740,1.6338235294117647,22.75,993.0,43.6,53.8,45.8,51.0,1.4199999999999995,1,0.0
1114075,마포구,도화동,11440585,12.217940597148264,26.181666666666665,1.0669444444444443,0.10113092194169335,677.75,2266.001041666667,-2.8331034165187514,-10.523888888888887,0.0,0.0010195005749686487,11440585,-1.526470588235294,-18.5,653.0,36.9,47.1,45.8,49.3,3.589999999999999,1,0.0
1114076,마포구,서강동,11440655,9.427268528131638,28.29236111111111,1.67,0.08507672120657112,912.1875,2836.263125,0.3987962770700566,-11.2275,0.0,-0.011315393118019781,11440655,-4.642647058823529,-57.0,853.0,42.8,54.8,47.8,47.6,0.7400000000000013,0,0.0
1114077,마포구,공덕동,11440565,23.75155648271584,24.067777777777778,1.67,0.10662357743860734,928.1875,4011.10875,7.747442590123878,-9.40055555555556,0.0,-0.0020187585975717792,11440565,-3.475,-41.0,889.0,54.3,68.3,61.2,61.4,1.420000000000001,1,1.0
1114078,마포구,아현동,11440555,15.217052357105064,26.241388888888885,1.4844444444444442,0.09312191704685746,552.8125,2915.207291666667,3.3531175080120885,-10.201666666666664,0.2783333333333331,-0.004986799683380963,11440555,-0.09852941176470588,-5.0,544.0,39.3,55.8,45.7,49.8,2.1400000000000006,1,0.0
1115051,양천구,목1동,11470510,13.588098051298415,29.235277777777778,1.67,0.03567049737360242,825.8125,3746.7762500000003,-0.6317516581523854,-12.04611111111111,0.0,-0.0016278658063974688,11470510,-3.5220588235294117,-36.25,787.0,40.2,53.3,43.9,43.7,0.11000000000000014,0,0.0
1115052,양천구,목2동,11470520,14.935932531134785,27.65833333333333,1.5540277777777778,0.08144187772930203,491.625,3428.3504166666667,2.04424604884154,-10.896111111111107,-0.046388888888889035,0.0020576945107846634,11470520,-3.0088235294117647,-34.75,460.0,39.6,51.9,44.2,45.7,1.060000000000001,0,0.0
1115053,양천구,목3동,11470530,12.760654827930823,26.03388888888889,1.6468055555555554,0.10896378538498289,523.625,2374.637708333333,0.5242458996939092,-10.520555555555553,0.046388888888889035,0.0034924129713663904,11470530,-0.8529411764705882,-10.5,509.0,43.1,55.7,45.8,47.3,0.26999999999999813,0,0.0
1115054,양천구,목4동,11470540,16.839715475604052,27.0075,1.368472222222222,0.07580908551109715,556.6875,3013.325625,1.9844579376807836,-10.701111111111114,0.2319444444444445,0.0011340122120240825,11470540,-2.9397058823529414,-32.5,526.0,37.2,53.3,42.6,41.5,0.21999999999999958,0,0.0
1115057,양천구,신월1동,11470560,17.34276391889584,23.46902777777778,1.3452777777777776,0.18610520610797907,652.125,3052.376875,-2.3110833933472428,-9.271944444444443,-0.09277777777777785,0.0060311623845638596,11470560,-3.6882352941176473,-43.5,627.0,51.4,59.1,55.5,55.4,0.8399999999999999,0,0.0
1115058,양천구,신월2동,11470570,11.377102499837454,26.52027777777778,1.2293055555555554,0.07944176213657742,319.1875,2560.46625,1.379128333658425,-10.346111111111114,-0.04638888888888881,-0.0007080545341754535,11470570,-0.07794117647058824,-1.75,316.0,31.4,42.7,35.1,41.1,2.150000000000001,1,0.0
1115059,양천구,신월3동,11470580,17.49511589725698,22.795416666666668,1.4148611111111111,0.2380896948880507,227.25,2337.89875,-3.0485651278472865,-8.534166666666668,-0.04638888888888881,0.02233244454766889,11470580,-1.2558823529411764,-12.75,215.0,47.6,55.8,49.7,49.4,-0.07000000000000028,0,0.0
1115060,양천구,신월4동,11470590,8.111483034548048,26.05486111111111,0.6958333333333333,0.0817260138527501,350.75,2090.6804166666666,-0.15685495798498117,-10.35027777777778,0.46388888888888885,0.0009659303739548292,11470590,-0.5,-6.25,334.0,19.8,38.1,36.7,38.9,5.589999999999999,1,0.0
1115061,양천구,신월5동,11470600,10.01282359473944,25.56888888888889,1.5308333333333333,0.12401185332044606,273.5,1818.9279166666665,0.3143528105211164,-10.080000000000005,0.18555555555555547,-0.00021674933666991636,11470600,-1.7647058823529411,-23.25,255.0,36.1,49.8,35.1,31.9,-2.7300000000000004,0,0.0
1115062,양천구,신월6동,11470610,7.658400302401542,28.10763888888889,1.04375,0.0969157587538972,279.375,1524.2022916666667,-2.466800604803086,-11.243611111111115,-0.32472222222222236,0.0016008121616450932,11470610,-1.0676470588235294,-13.25,261.0,,34.0,27.9,32.5,-0.75,0,
1115063,양천구,신월7동,11470611,21.837803956634396,25.393472222222222,1.4612499999999997,0.1275411489253593,350.3125,2606.617083333333,-1.7228301354910123,-9.494722222222222,-0.32472222222222213,-0.00037296273966025417,11470611,-3.4808823529411765,-42.25,328.0,47.6,52.0,44.3,46.6,-1.0700000000000003,0,0.0
1115064,양천구,신정1동,11470620,8.691258242927757,27.031249999999996,0.9509722222222221,0.05699173757683092,453.625,2095.0372916666665,3.460261291922266,-10.303055555555552,-0.2319444444444443,-0.0008383368588229384,11470620,-3.335294117647059,-40.0,430.0,28.2,37.5,38.3,39.6,3.5,1,0.0
1115065,양천구,신정2동,11470630,10.551593716784975,27.97694444444444,1.4148611111111111,0.05931441474939628,379.625,2590.739375,-2.0159652113477264,-10.94722222222222,0.2319444444444445,0.0013073215994052895,11470630,-1.5441176470588236,-16.5,370.0,31.0,45.5,37.5,39.5,1.75,1,0.0
1115066,양천구,신정3동,11470640,24.2001890423382,28.490000000000002,1.6236111111111111,0.09115809107950071,470.6875,5916.369791666667,2.4973996931013787,-11.51944444444445,0.09277777777777763,-0.003452118442985194,11470640,-2.101470588235294,-25.5,443.0,42.8,57.8,49.6,50.9,1.6100000000000008,1,0.0
1115069,양천구,신정6동,11470670,8.213138972216477,29.482916666666664,1.6236111111111111,0.028983108860354486,200.9375,3008.11375,2.765944277789268,-11.956944444444439,0.09277777777777763,-0.0011052159723162966,11470670,-1.3808823529411764,-17.0,191.0,24.7,40.4,29.6,31.2,0.8700000000000003,0,0.0
1115070,양천구,신정7동,11470680,14.463157193236707,27.923333333333336,1.5772222222222223,0.08494102608772494,311.8125,3691.9683333333337,-1.1490921642511935,-10.625555555555557,0.0,-0.0007985356863064591,11470680,-2.913235294117647,-31.75,280.0,36.8,48.1,41.8,43.5,1.3800000000000003,1,0.0
1115071,양천구,목5동,11470550,19.49115860778086,30.028750000000002,1.577222222222222,0.009484788250306915,428.25,4595.466458333333,-4.165094993339498,-11.989166666666666,0.09277777777777763,0.0002732223214771904,11470550,-2.1852941176470586,-26.5,404.0,35.0,47.5,36.0,39.8,0.28999999999999915,0,0.0
1115072,양천구,신정4동,11470650,29.73561740453537,25.386388888888888,1.67,0.14024815558021841,1114.5625,3919.124375,2.6798763020403733,-9.791111111111118,0.0,-0.001645993396026002,11470650,-2.6544117647058822,-30.25,1058.0,59.5,71.7,61.6,60.2,-0.7999999999999993,0,0.0
1116051,강서구,염창동,11500510,10.489863319218188,28.600694444444443,1.5540277777777778,0.04859005125848292,555.875,4314.258541666667,1.469717806008065,-11.53861111111111,0.13916666666666644,0.0002610452487244591,11500510,-2.426470588235294,-29.5,526.0,34.2,49.7,40.8,44.2,2.1099999999999994,1,0.0
1116052,강서구,등촌1동,11500520,12.425857722045821,26.628055555555555,1.46125,0.09189013080475907,643.4375,2197.94125,1.5482845559083565,-9.985,0.13916666666666666,-0.000995954983239733,11500520,2.0955882352941178,25.5,632.0,39.4,53.6,47.2,46.8,1.5799999999999996,1,0.0
1116053,강서구,등촌2동,11500530,10.860353820455845,27.52652777777778,1.206111111111111,0.06598991113501196,263.125,2439.5489583333333,1.8620701368660857,-11.220833333333335,-0.27833333333333354,0.0018033891975580835,11500530,-2.088235294117647,-24.5,243.0,28.9,38.2,28.8,27.3,-1.4199999999999995,0,0.0
1116054,강서구,등촌3동,11500535,30.79724905518634,24.70375,1.6004166666666666,0.17894448064686574,640.125,3969.394166666667,0.7466130007384209,-9.184722222222224,0.13916666666666666,-0.005055190921563785,11500535,-1.8764705882352941,-22.75,606.0,57.4,69.6,60.5,59.1,-0.3999999999999986,0,0.0
1116055,강서구,화곡본동,11500590,25.660543792525004,25.693888888888893,1.368472222222222,0.14193217179261824,620.9375,3201.89625,4.139467970505539,-10.063888888888894,-0.04638888888888881,0.003593996791913079,11500590,-2.1455882352941176,-26.0,586.0,48.4,60.9,57.4,56.3,2.0199999999999996,1,1.0
1116057,강서구,화곡2동,11500550,11.038969495450498,25.596249999999998,1.298888888888889,0.1496119451604233,264.4375,2074.948125,1.1537276757656727,-10.434166666666666,-0.37111111111111117,-0.0013285359163311694,11500550,-3.1161764705882353,-36.25,246.0,38.1,44.2,37.5,39.3,-0.31000000000000155,0,0.0
1116058,강서구,화곡3동,11500560,20.29875972965321,26.342638888888892,1.5772222222222223,0.08664648127019084,506.8125,2722.7775,4.719702762915809,-10.006388888888889,-0.18555555555555547,-0.00021867098947864205,11500560,0.7661764705882353,7.5,496.0,45.0,55.5,45.7,44.4,-1.1600000000000001,0,0.0
1116059,강서구,화곡4동,11500570,17.869097417635764,24.404027777777777,1.5076388888888888,0.15121060338397577,624.8125,2510.092916666667,-1.9904170574937474,-9.45583333333333,0.2319444444444443,0.0002719489564823596,11500570,-2.6720588235294116,-31.0,595.0,48.4,61.4,49.5,51.8,-0.1700000000000003,0,0.0
1116061,강서구,화곡6동,11500591,19.306669735050143,26.439166666666665,1.4612500000000002,0.11315655023556785,774.5625,2824.8279166666666,0.6983271965663782,-10.681111111111107,0.2319444444444445,0.02380750484627861,11500591,-3.9426470588235296,-50.75,723.0,44.3,60.7,55.2,50.6,1.3400000000000012,1,0.0
1116063,강서구,화곡8동,11500593,20.17918010040924,25.44847222222222,1.298888888888889,0.11441276271753162,570.125,2590.44625,3.3860842436259624,-9.518055555555552,0.18555555555555547,0.0001392311561494025,11500593,-0.6852941176470588,-6.75,544.0,41.8,56.8,48.7,51.4,2.070000000000001,1,0.0
1116064,강서구,가양1동,11500603,13.994172835044552,27.231111111111108,1.6236111111111111,0.1089165377080425,2281.4375,2914.1512500000003,3.393320996577563,-10.987777777777772,0.09277777777777763,0.004263657409991212,11500603,3.8279411764705884,47.75,2256.0,51.4,66.9,54.7,58.6,0.9400000000000006,0,1.0
1116065,강서구,가양2동,11500604,12.324955528485386,24.522777777777776,1.5540277777777778,0.24690482024893867,164.5,2252.2758333333336,3.265088943029225,-9.808888888888887,-0.13916666666666644,0.010732781983993828,11500604,-1.0323529411764707,-11.5,149.0,42.0,53.0,43.6,44.3,-0.2500000000000007,0,0.0
1116066,강서구,가양3동,11500605,10.829714532834856,25.716944444444444,0.997361111111111,0.19512748776654618,138.25,1902.9160416666666,0.9139042676636198,-10.140555555555554,0.2319444444444445,0.004405490256618905,11500605,0.008823529411764706,-0.5,128.0,25.6,41.2,33.1,43.2,4.470000000000001,1,0.0
1116067,강서구,발산1동,11500611,16.148473560441204,27.757638888888888,1.67,0.09503072327487563,1756.5625,4162.333125,0.3974973235620336,-10.7575,0.0,-0.01034599953367639,11500611,-1.2161764705882352,-18.5,1703.0,52.0,63.6,56.2,56.6,0.6400000000000006,0,1.0
1116069,강서구,공항동,11500620,13.982188091446757,26.750277777777775,1.5308333333333333,0.1597539135758419,720.4375,2673.2297916666666,0.3872904837731532,-9.905555555555555,0.09277777777777785,-0.004263058114380797,11500620,-3.445588235294118,-46.0,678.0,46.3,58.3,50.4,50.0,0.320000000000001,0,0.0
1116070,강서구,방화1동,11500630,23.669112220786005,26.517916666666668,1.67,0.07958756326150837,950.8125,4553.414583333333,-0.2265577749053449,-10.240277777777777,0.0,-1.817043723266465e-05,11500630,-3.510294117647059,-35.75,912.0,51.9,63.3,52.4,53.0,-0.7599999999999995,0,0.0
1116071,강서구,방화2동,11500640,17.178404791028207,25.856250000000003,1.4380555555555554,0.1755655268018279,611.0,2841.1914583333332,-0.9823651376119678,-9.146944444444447,0.0,-0.005028914898636633,11500640,-2.1852941176470586,-26.5,569.0,48.2,57.7,52.0,50.0,-0.030000000000001137,0,0.0
1116072,강서구,방화3동,11500641,17.51879022179037,25.215555555555554,1.4380555555555556,0.15770616828509576,260.9375,2881.5629166666663,2.6740862230859364,-9.701111111111114,0.18555555555555547,0.0030537091813375994,11500641,-1.2308823529411765,-12.75,251.0,39.2,54.3,43.1,45.2,0.6800000000000004,0,0.0
1116073,강서구,화곡1동,11500540,38.19231395608091,24.369027777777774,1.67,0.16369088686113747,1229.5,5485.219375000001,-4.467405689939596,-9.516388888888887,0.0,0.001122040033818189,11500540,-5.226470588235294,-59.75,1144.0,68.3,76.9,67.7,72.0,0.19000000000000056,0,0.0
1116074,강서구,우장산동,11500615,18.402437054458055,28.030833333333334,1.6004166666666666,0.056180041171768405,567.75,4731.017916666667,3.976792557750553,-11.147777777777776,0.13916666666666666,-0.0007041658414452256,11500615,-4.514705882352941,-50.5,526.0,39.5,55.7,49.0,48.3,1.9699999999999989,1,0.0
1117051,구로구,신도림동,11530510,17.923330340775383,26.78722222222222,1.6004166666666666,0.05777592799138065,593.6875,3798.0339583333334,-2.1799940148841017,-10.525555555555552,-0.04638888888888859,-0.0038475575335496434,11530510,-0.5897058823529412,-4.75,562.0,43.9,53.9,48.8,47.9,0.6899999999999998,0,0.0
1117052,구로구,구로1동,11530520,4.929882885658975,27.390694444444442,1.5076388888888888,0.07422094843571034,215.6875,2196.7929166666668,-0.910321326873504,-10.699166666666667,0.13916666666666688,-0.007906810067677142,11530520,-0.4661764705882353,-4.25,213.0,27.5,40.7,29.8,32.7,0.47000000000000064,0,0.0
1117054,구로구,구로3동,11530540,24.7432137959414,23.05472222222222,1.3916666666666666,0.1334269076745189,1519.4375,2439.1097916666668,-0.8530942585494685,-8.989444444444445,0.2783333333333333,0.008671529482754625,11530540,-1.863235294117647,-22.0,1457.0,56.5,70.7,59.1,62.9,0.7599999999999995,0,0.0
1117055,구로구,구로4동,11530550,43.99500701565444,22.52888888888889,1.3452777777777776,0.14812292297832466,889.8125,4005.1793749999997,3.456097079802241,-9.100000000000001,-0.18555555555555547,0.011337970875088088,11530550,-2.6161764705882353,-28.75,859.0,64.6,74.2,67.5,74.2,2.210000000000002,1,0.0
1117056,구로구,구로5동,11530560,29.013442918882802,24.61902777777778,1.67,0.12692724867821087,966.875,4132.881458333333,4.587003051123279,-9.562500000000004,0.0,0.0050090615081930245,11530560,-1.7352941176470589,-22.25,924.0,57.9,70.9,65.5,65.1,1.619999999999998,1,0.0
1117061,구로구,고척1동,11530720,14.143425488150193,26.730555555555554,1.6004166666666666,0.08536704231685172,512.875,3388.5183333333334,0.1775934681440603,-10.322222222222223,0.13916666666666666,0.007513433388865592,11530720,1.223529411764706,17.0,501.0,40.2,54.3,49.2,50.0,2.4299999999999997,1,0.0
1117062,구로구,고척2동,11530730,23.35121853135219,26.74513888888889,1.4380555555555556,0.11889313901455377,506.875,3418.365625,5.811451826184509,-10.578611111111115,-0.27833333333333354,0.00022208546193511203,11530730,-1.6058823529411765,-19.5,490.0,45.7,56.0,48.6,51.6,1.0299999999999998,0,0.0
1117064,구로구,개봉2동,11530750,13.762943692909541,27.529444444444444,1.4380555555555556,0.11035000856739001,351.125,3816.0495833333334,-0.38977627470797493,-10.896666666666672,0.18555555555555547,0.07136981909477905,11530750,-2.2411764705882353,-25.5,326.0,33.6,51.4,39.0,44.3,1.9699999999999989,1,0.0
1117065,구로구,개봉3동,11530760,13.175861445038809,26.324444444444445,1.3916666666666666,0.10607705165354409,373.9375,2435.664583333333,1.8860548877001566,-10.897222222222222,-0.2783333333333333,-0.0019288558721511778,11530760,-0.6661764705882353,-8.25,363.0,38.6,47.3,39.6,41.5,0.1,0,0.0
1117067,구로구,오류1동,11530770,14.596493581858006,26.467083333333335,1.368472222222222,0.12726250513139534,464.8125,2379.1202083333333,0.15590172517287293,-10.495277777777776,0.04638888888888881,0.0015808248110776302,11530770,-1.363235294117647,-16.75,438.0,39.4,52.0,45.7,45.4,1.1700000000000004,0,0.0
